"country","year","cowcode","western","lbritcoli","lnewci","lethnici","lmoslemi","lproti","lreligioni","oil","lpolity2","llngdppc","lgrowth","lworld_polity","lage","polity2_norm","lpolity2_norm","dec90","dec2000","pr","federalism","lb_dum","cses_dum","ab_dum","lgvf","lgvp","lpvf","lpvp","war","v2peapssoc","v2x_polyarchy","reversed_v2peapssoc","bgi","lagged_v2x_polyarchy"
"Estonia",2012,366,0,0,1,36.0999984741211,0,18.5,38.0999984741211,0,9,10.083927154541,7.92444372177124,4.07975482940674,20,0.949999988079071,0.949999988079071,0,0,1,0,0,1,0,0.249383598566055,0.464239299297333,0.231351405382156,0.203355193138123,0,2.413,0.879,-1.966,0.161015637095526,0.879
"Estonia",2013,366,0,0,1,36.0999984741211,0,18.5,38.0999984741211,0,9,10.1296768188477,4.68131351470947,4.06748485565186,21,0.949999988079071,0.949999988079071,0,0,1,0,0,1,0,0.249383598566055,0.464239299297333,0.231351405382156,0.203355193138123,0,2.413,0.875,-1.966,0.161015637095526,0.879
"Estonia",2014,366,0,0,1,36.0999984741211,0,18.5,38.0999984741211,0,9,10.1472883224487,1.77675151824951,4.23926401138306,22,0.949999988079071,0.949999988079071,0,0,1,0,0,1,0,0.249383598566055,0.464239299297333,0.231351405382156,0.203355193138123,0,2.413,0.883,-1.966,0.161015637095526,0.875
"Estonia",2015,366,0,0,1,36.0999984741211,0,18.5,38.0999984741211,0,9,10.1777496337891,3.09293508529663,4.17073154449463,23,0.949999988079071,0.949999988079071,0,0,1,0,0,1,0,0.249383598566055,0.464239299297333,0.231351405382156,0.203355193138123,0,2.413,0.893,-1.966,0.161015637095526,0.883
"Finland",1997,375,1,0,0,6,0,88.4000015258789,10,0,10,10.2474164962769,3.31934905052185,2.35625004768372,52,1,1,1,0,1,0,0,0,0,0.0419736988842487,0.0839473977684975,0.0509833991527557,0.0259601008147001,0,2.582,0.869,-2.135,0.134850596067503,NA
"Finland",1998,375,1,0,0,6,0,88.4000015258789,10,0,10,10.3050842285156,5.93630361557007,2.33750009536743,53,1,1,1,0,1,0,0,0,0,0.0460232123732567,0.0920464247465134,0.0578756295144558,0.0300102718174458,0,2.582,0.869,-2.135,0.134850596067503,0.869
"Finland",1999,375,1,0,0,6,0,88.4000015258789,10,0,10,10.3552923202515,5.149001121521,2.49375009536743,54,1,1,1,0,1,0,0,0,0,0.0500727295875549,0.10014545917511,0.0647678598761559,0.0340604446828365,0,2.582,0.868,-2.135,0.134850596067503,0.869
"Finland",2000,375,1,0,0,6,0,88.4000015258789,10,0,10,10.3964538574219,4.20198774337769,2.71250009536743,55,1,1,0,1,1,0,0,1,0,0.0541222430765629,0.108244486153126,0.0716600865125656,0.038110613822937,0,2.582,0.868,-2.135,0.134850596067503,0.868
"Finland",2001,375,1,0,0,6,0,88.4000015258789,10,0,10,10.4491958618164,5.41576147079468,2.95624995231628,56,1,1,0,1,1,0,0,1,0,0.0581717565655708,0.116343513131142,0.0785523131489754,0.0421607866883278,0,2.582,0.868,-2.135,0.134850596067503,0.868
"Finland",2002,375,1,0,0,6,0,88.4000015258789,10,0,10,10.4723987579346,2.34750080108643,3.16352200508118,57,1,1,0,1,1,0,0,1,0,0.0622212700545788,0.124442540109158,0.0854445397853851,0.0462109595537186,0,2.582,0.868,-2.135,0.134850596067503,0.868
"Finland",2003,375,1,0,0,6,0,88.4000015258789,10,0,10,10.4866390228271,1.43417298793793,3.27500009536743,58,1,1,0,1,1,0,0,1,0,0.0662707835435867,0.132541567087173,0.0923367738723755,0.050261128693819,0,2.582,0.872,-2.135,0.134850596067503,0.868
"Finland",2004,375,1,0,0,6,0,88.4000015258789,10,0,10,10.5039978027344,1.75105559825897,3.30379748344421,59,1,1,0,1,1,0,0,1,0,0.070320300757885,0.14064060151577,0.0992290005087852,0.0543113015592098,0,2.582,0.873,-2.135,0.134850596067503,0.872
"Finland",2005,375,1,0,0,6,0,88.4000015258789,10,0,10,10.5396041870117,3.62474346160889,3.43396234512329,60,1,1,0,1,1,0,0,1,0,0.0679731518030167,0.135946303606033,0.0963011756539345,0.052656177431345,0,2.582,0.873,-2.135,0.134850596067503,0.873
"Finland",2006,375,1,0,0,6,0,88.4000015258789,10,0,10,10.5636014938354,2.42880058288574,3.67499995231628,61,1,1,0,1,1,0,0,1,0,0.0656260028481483,0.131252005696297,0.0933733507990837,0.0510010495781898,0,2.582,0.88,-2.135,0.134850596067503,0.873
"Finland",2007,375,1,0,0,6,0,88.4000015258789,10,0,10,10.5995149612427,3.65661859512329,3.75925922393799,62,1,1,0,1,1,0,0,1,0,0.06327885389328,0.12655770778656,0.0904455259442329,0.049345925450325,0,2.582,0.88,-2.135,0.134850596067503,0.88
"Finland",2008,375,1,0,0,6,0,88.4000015258789,10,0,10,10.645809173584,4.73826503753662,3.72670817375183,63,1,1,0,1,1,0,0,1,0,0.0609317012131214,0.121863402426243,0.0875177010893822,0.0476908013224602,0,2.582,0.879,-2.135,0.134850596067503,0.88
"Finland",2009,375,1,0,0,6,0,88.4000015258789,10,0,10,10.6483345031738,0.252851009368896,3.83950614929199,64,1,1,0,1,1,0,0,1,0,0.0606586746871471,0.121317327022552,0.0882628783583641,0.0463285259902477,0,2.582,0.879,-2.135,0.134850596067503,0.879
"Finland",2010,375,1,0,0,6,0,88.4000015258789,10,0,10,10.5572423934937,-8.70668601989746,3.82716059684753,65,1,1,0,0,1,0,0,1,0,0.0603856518864632,0.120771251618862,0.0890080481767654,0.0449662506580353,0,2.848,0.879,-2.401,0.0936677504257625,0.879
"Finland",2011,375,1,0,0,6,0,88.4000015258789,10,0,10,10.5821514129639,2.52222990989685,3.88343548774719,66,1,1,0,0,1,0,0,1,0,0.0601126253604889,0.120225176215172,0.0897532254457474,0.0436039753258228,0,2.848,0.882,-2.401,0.0936677504257625,0.879
"Finland",2012,375,1,0,0,6,0,88.4000015258789,10,0,10,10.6028995513916,2.09644269943237,4.07975482940674,67,1,1,0,0,1,0,0,1,0,0.0598395988345146,0.119679100811481,0.0904984027147293,0.0422416999936104,0,2.848,0.884,-2.401,0.0936677504257625,0.882
"Finland",2013,375,1,0,0,6,0,88.4000015258789,10,0,10,10.583776473999,-1.89410257339478,4.06748485565186,68,1,1,0,0,1,0,0,1,0,0.0598395988345146,0.119679100811481,0.0904984027147293,0.0422416999936104,0,2.848,0.885,-2.401,0.0936677504257625,0.884
"Finland",2014,375,1,0,0,6,0,88.4000015258789,10,0,10,10.5715599060059,-1.21421360969543,4.23926401138306,69,1,1,0,0,1,0,0,1,0,0.0598395988345146,0.119679100811481,0.0904984027147293,0.0422416999936104,0,2.848,0.885,-2.401,0.0936677504257625,0.885
"Finland",2015,375,1,0,0,6,0,88.4000015258789,10,0,10,10.5603151321411,-1.11821746826172,4.17073154449463,70,1,1,0,0,1,0,0,1,0,0.0598395988345146,0.119679100811481,0.0904984027147293,0.0422416999936104,0,2.848,0.866,-2.401,0.0936677504257625,0.885
"Georgia",2005,372,0,0,1,29.9000015258789,11,1.20000004768372,55,0,7,8.39398384094238,7.25379991531372,3.43396234512329,0,0.850000023841858,0.850000023841858,0,1,1,0,0,0,0,0.065228097140789,0.104667596518993,0.0885663032531738,0.0483991988003254,1,1.166,0.554,-0.719,0.35407957888218,NA
"Georgia",2006,372,0,0,1,29.9000015258789,11,1.20000004768372,55,0,7,8.49868869781494,11.0382966995239,3.67499995231628,1,0.850000023841858,0.850000023841858,0,1,1,0,0,0,0,0.065228097140789,0.104667596518993,0.0885663032531738,0.0483991988003254,1,1.27,0.549,-0.823,0.337978015172627,0.554
"Georgia",2007,372,0,0,1,29.9000015258789,11,1.20000004768372,55,0,7,8.60134792327881,10.8113927841187,3.75925922393799,2,0.800000011920929,0.850000023841858,0,1,1,0,0,0,0,0.065228097140789,0.104667596518993,0.0885663032531738,0.0483991988003254,1,1.27,0.538,-0.823,0.337978015172627,0.549
"Georgia",2008,372,0,0,1,29.9000015258789,11,1.20000004768372,55,0,6,8.73088550567627,13.8301792144775,3.72670817375183,3,0.800000011920929,0.800000011920929,0,1,1,0,0,0,0,0.065228097140789,0.104667596518993,0.0885663032531738,0.0483991988003254,1,1.27,0.495,-0.823,0.337978015172627,0.538
"Georgia",2009,372,0,0,1,29.9000015258789,11,1.20000004768372,55,0,6,8.76658344268799,3.63422465324402,3.83950614929199,4,0.800000011920929,0.800000011920929,0,1,1,0,0,0,0,0.065228097140789,0.104667596518993,0.0885663032531738,0.0483991988003254,1,1.364,0.489,-0.917,0.323424678742839,0.495
"Georgia",2010,372,0,0,1,29.9000015258789,11,1.20000004768372,55,0,6,8.74108123779297,-2.51793694496155,3.82716059684753,5,0.800000011920929,0.800000011920929,0,0,1,0,0,0,0,0.065228097140789,0.104667596518993,0.0885663032531738,0.0483991988003254,1,1.405,0.496,-0.958,0.317076946895804,0.489
"Georgia",2011,372,0,0,1,29.9000015258789,11,1.20000004768372,55,0,6,8.81489276885986,7.66034889221191,3.88343548774719,6,0.800000011920929,0.800000011920929,0,0,1,0,0,0,0,0.065228097140789,0.104667596518993,0.0885663032531738,0.0483991988003254,1,1.405,0.499,-0.958,0.317076946895804,0.496
"Georgia",2012,372,0,0,1,29.9000015258789,11,1.20000004768372,55,0,6,8.89769458770752,8.63269710540771,4.07975482940674,7,0.800000011920929,0.800000011920929,0,0,1,0,0,0,0,0.065228097140789,0.104667596518993,0.0885663032531738,0.0483991988003254,1,1.405,0.518,-0.958,0.317076946895804,0.499
"Georgia",2013,372,0,0,1,29.9000015258789,11,1.20000004768372,55,0,6,8.97225189208984,7.74068689346313,4.06748485565186,8,0.850000023841858,0.800000011920929,0,0,1,0,0,0,0,0.065228097140789,0.104667596518993,0.0885663032531738,0.0483991988003254,1,1.497,0.619,-1.05,0.302833255921969,0.518
"Georgia",2014,372,0,0,1,29.9000015258789,11,1.20000004768372,55,0,7,9.01845455169678,4.72866487503052,4.23926401138306,9,0.850000023841858,0.850000023841858,0,0,1,0,0,0,0,0.065228097140789,0.104667596518993,0.0885663032531738,0.0483991988003254,1,1.497,0.68,-1.05,0.302833255921969,0.619
"Georgia",2015,372,0,0,1,29.9000015258789,11,1.20000004768372,55,0,7,9.0767126083374,5.99884748458862,4.17073154449463,10,0.850000023841858,0.850000023841858,0,0,1,0,0,0,0,0.065228097140789,0.104667596518993,0.0885663032531738,0.0483991988003254,1,1.497,0.678,-1.05,0.302833255921969,0.68
"Ghana",2002,452,0,1,1,56,15.6999998092651,27.8999996185303,38,0,6,7.74335050582886,1.47295844554901,3.16352200508118,0,0.800000011920929,0.800000011920929,0,1,0,0,0,0,1,0.206457570195198,0.180663973093033,0.118890732526779,0.201178058981895,0,0.39,0.733,0.0570000000000001,0.474222015791918,NA
"Ghana",2003,452,0,1,1,56,15.6999998092651,27.8999996185303,38,0,6,7.76206636428833,1.88922715187073,3.27500009536743,1,0.800000011920929,0.800000011920929,0,1,0,0,0,0,1,0.189461097121239,0.168597504496574,0.117990396916866,0.192961797118187,0,0.39,0.733,0.0570000000000001,0.474222015791918,0.733
"Ghana",2004,452,0,1,1,56,15.6999998092651,27.8999996185303,38,0,6,7.78695774078369,2.5203652381897,3.30379748344421,2,0.899999976158142,0.800000011920929,0,1,0,0,0,0,1,0.192796260118484,0.173365741968155,0.127283692359924,0.211846396327019,0,0.39,0.739,0.0570000000000001,0.474222015791918,0.733
"Ghana",2005,452,0,1,1,56,15.6999998092651,27.8999996185303,38,0,8,7.81543445587158,2.88862919807434,3.43396234512329,3,0.899999976158142,0.899999976158142,0,1,0,0,0,0,1,0.196131438016891,0.178133964538574,0.136576995253563,0.230730995535851,0,0.39,0.735,0.0570000000000001,0.474222015791918,0.739
"Ghana",2006,452,0,1,1,56,15.6999998092651,27.8999996185303,38,0,8,7.84675693511963,3.18179368972778,3.67499995231628,4,0.899999976158142,0.899999976158142,0,1,0,0,0,0,1,0.199466601014137,0.182902202010155,0.145870298147202,0.249615594744682,0,0.39,0.735,0.0570000000000001,0.474222015791918,0.735
"Ghana",2007,452,0,1,1,56,15.6999998092651,27.8999996185303,38,0,8,7.8828387260437,3.67408990859985,3.75925922393799,5,0.899999976158142,0.899999976158142,0,1,0,0,0,0,0,0.231980115175247,0.214532107114792,0.153342038393021,0.268023908138275,0,0.39,0.738,0.0570000000000001,0.474222015791918,0.735
"Ghana",2008,452,0,1,1,56,15.6999998092651,27.8999996185303,38,0,8,7.89948129653931,1.67817223072052,3.72670817375183,6,0.899999976158142,0.899999976158142,0,1,0,0,0,0,1,0.264493614435196,0.246161997318268,0.160813793540001,0.286432206630707,0,0.39,0.736,0.0570000000000001,0.474222015791918,0.738
"Ghana",2009,452,0,1,1,56,15.6999998092651,27.8999996185303,38,0,8,7.9612717628479,6.37392997741699,3.83950614929199,7,0.899999976158142,0.899999976158142,0,1,0,0,0,0,1,0.231260493397713,0.191843599081039,0.146524101495743,0.257160305976868,0,0.39,0.76,0.0570000000000001,0.474222015791918,0.736
"Ghana",2010,452,0,1,1,56,15.6999998092651,27.8999996185303,38,0,8,7.98308324813843,2.20509314537048,3.82716059684753,8,0.899999976158142,0.899999976158142,0,0,0,0,0,0,1,0.234899133443832,0.196201100945473,0.150488793849945,0.262453556060791,0,0.39,0.769,0.0570000000000001,0.474222015791918,0.76
"Ghana",2011,452,0,1,1,56,15.6999998092651,27.8999996185303,38,0,8,8.03393936157227,5.21721220016479,3.88343548774719,9,0.899999976158142,0.899999976158142,0,0,0,0,0,0,0,0.238537758588791,0.200558602809906,0.154453501105309,0.267746835947037,0,0.39,0.769,0.0570000000000001,0.474222015791918,0.769
"Ghana",2012,452,0,1,1,56,15.6999998092651,27.8999996185303,38,0,8,8.14056587219238,11.2517805099487,4.07975482940674,10,0.899999976158142,0.899999976158142,0,0,0,0,0,0,1,0.242176398634911,0.204916104674339,0.158418193459511,0.27304008603096,0,0.39,0.773,0.0570000000000001,0.474222015791918,0.769
"Ghana",2013,452,0,1,1,56,15.6999998092651,27.8999996185303,38,0,8,8.20501041412354,6.65668439865112,4.06748485565186,11,0.899999976158142,0.899999976158142,0,0,0,0,0,0,1,0.273898988962173,0.236289799213409,0.167063802480698,0.295302987098694,0,0.39,0.751,0.0570000000000001,0.474222015791918,0.773
"Ghana",2014,452,0,1,1,56,15.6999998092651,27.8999996185303,38,0,8,8.25160884857178,4.77016592025757,4.23926401138306,12,0.899999976158142,0.899999976158142,0,0,0,0,0,0,1,0.273898988962173,0.236289799213409,0.167063802480698,0.295302987098694,0,0.39,0.742,0.0570000000000001,0.474222015791918,0.751
"Ghana",2015,452,0,1,1,56,15.6999998092651,27.8999996185303,38,0,8,8.26719284057617,1.57060921192169,4.17073154449463,13,0.899999976158142,0.899999976158142,0,0,0,0,0,0,1,0.273898988962173,0.236289799213409,0.167063802480698,0.295302987098694,0,0.39,0.745,0.0570000000000001,0.474222015791918,0.742
"Guatemala",2002,90,0,0,0,50,0,25,20,0,8,8.70669364929199,-0.128739267587662,3.16352200508118,5,0.899999976158142,0.899999976158142,0,1,1,0,1,0,0,0.0535609014332294,0.107121802866459,0.0713346004486084,0.0778713002800941,1,-1.261,0.553,1.708,0.729834339681065,NA
"Guatemala",2003,90,0,0,0,50,0,25,20,0,8,8.72025966644287,1.36578607559204,3.27500009536743,6,0.899999976158142,0.899999976158142,0,1,1,0,1,0,0,0.0686274021863937,0.137254804372787,0.0605430006980896,0.0592982992529869,1,-1.261,0.556,1.708,0.729834339681065,0.553
"Guatemala",2004,90,0,0,0,50,0,25,20,0,8,8.72101020812988,0.0751261040568352,3.30379748344421,7,0.899999976158142,0.899999976158142,0,1,1,0,0,0,0,0.0836938992142677,0.167387798428535,0.0497514009475708,0.0407252982258797,1,-1.261,0.57,1.708,0.729834339681065,0.556
"Guatemala",2005,90,0,0,0,50,0,25,20,0,8,8.72812557220459,0.714082181453705,3.43396234512329,8,0.899999976158142,0.899999976158142,0,1,1,0,1,0,0,0.0278999991714954,0.0557999983429909,0.0352444015443325,0.050831101834774,1,-1.261,0.57,1.708,0.729834339681065,0.57
"Guatemala",2006,90,0,0,0,50,0,25,20,0,8,8.73673820495605,0.864974439144135,3.67499995231628,9,0.899999976158142,0.899999976158142,0,1,1,0,1,0,0,0.0792910978198051,0.15858219563961,0.0510171018540859,0.0658307000994682,1,-1.261,0.57,1.708,0.729834339681065,0.57
"Guatemala",2007,90,0,0,0,50,0,25,20,0,8,8.76615333557129,2.9852147102356,3.75925922393799,10,0.899999976158142,0.899999976158142,0,1,1,0,1,0,0,0.1044856980443,0.208971500396729,0.0585445985198021,0.0541174001991749,1,-1.261,0.576,1.708,0.729834339681065,0.57
"Guatemala",2008,90,0,0,0,50,0,25,20,0,8,8.80474185943604,3.93424034118652,3.72670817375183,11,0.899999976158142,0.899999976158142,0,1,1,0,1,0,0,0.056827399879694,0.113654799759388,0.0848229005932808,0.133851394057274,1,-1.261,0.59,1.708,0.729834339681065,0.576
"Guatemala",2009,90,0,0,0,50,0,25,20,0,8,8.81487369537354,1.01833403110504,3.83950614929199,12,0.899999976158142,0.899999976158142,0,1,1,0,1,0,0,0.0255439002066851,0.0510878004133701,0.0723202005028725,0.0517265014350414,1,-1.261,0.591,1.708,0.729834339681065,0.59
"Guatemala",2010,90,0,0,0,50,0,25,20,0,8,8.79828929901123,-1.64473736286163,3.82716059684753,13,0.899999976158142,0.899999976158142,0,0,1,0,1,0,0,0.0484267994761467,0.0968535989522934,0.110555998980999,0.102983698248863,1,-1.261,0.586,1.708,0.729834339681065,0.591
"Guatemala",2011,90,0,0,0,50,0,25,20,0,8,8.80502033233643,0.675360858440399,3.88343548774719,14,0.899999976158142,0.899999976158142,0,0,1,0,1,0,0,0.0273736007511616,0.0547471009194851,0.0662309005856514,0.0726964026689529,1,-1.261,0.586,1.708,0.729834339681065,0.586
"Guatemala",2012,90,0,0,0,50,0,25,20,0,8,8.82450771331787,1.96783435344696,4.07975482940674,15,0.899999976158142,0.899999976158142,0,0,1,0,1,0,0,0.0380522012710571,0.0761044025421143,0.0935678035020828,0.0934310033917427,1,-1.261,0.576,1.708,0.729834339681065,0.586
"Guatemala",2013,90,0,0,0,50,0,25,20,0,8,8.83276748657227,0.829364776611328,4.06748485565186,16,0.899999976158142,0.899999976158142,0,0,1,0,1,0,0,0.0403345003724098,0.0806690007448196,0.0940841510891914,0.0865456461906433,1,-1.261,0.578,1.708,0.729834339681065,0.576
"Guatemala",2014,90,0,0,0,50,0,25,20,0,8,8.84833812713623,1.56932103633881,4.23926401138306,17,0.899999976158142,0.899999976158142,0,0,1,0,1,0,0,0.0426167994737625,0.085233598947525,0.0946004986763,0.0796602964401245,1,-1.261,0.582,1.708,0.729834339681065,0.578
"Guatemala",2015,90,0,0,0,50,0,25,20,0,8,8.86874961853027,2.06212043762207,4.17073154449463,18,0.899999976158142,0.899999976158142,0,0,1,0,1,0,0,0.0298216007649899,0.0596431493759155,0.0690208524465561,0.058170847594738,1,-1.261,0.599,1.708,0.729834339681065,0.582
"Hungary",2003,310,1,0,0,1,0,23.2999992370605,46,0,10,9.87186431884766,4.8010630607605,3.27500009536743,12,1,1,0,1,1,0,0,1,0,0.0121740996837616,0.0243481993675232,0.00928420014679432,0.0131377996876836,0,1.773,0.853,-1.326,0.260102183000464,NA
"Hungary",2004,310,1,0,0,1,0,23.2999992370605,46,0,10,9.91229152679443,4.125572681427,3.30379748344421,13,1,1,0,1,1,0,0,1,0,0.0116841429844499,0.0233682859688997,0.0121050998568535,0.0161079000681639,0,1.773,0.853,-1.326,0.260102183000464,0.853
"Hungary",2005,310,1,0,0,1,0,23.2999992370605,46,0,10,9.96334743499756,5.23816299438477,3.43396234512329,14,1,1,0,1,1,0,0,1,0,0.0111941853538156,0.0223883707076311,0.0149260004982352,0.0190779995173216,0,1.773,0.853,-1.326,0.260102183000464,0.853
"Hungary",2006,310,1,0,0,1,0,23.2999992370605,46,0,10,10.0082311630249,4.5906982421875,3.67499995231628,15,1,1,0,1,1,0,0,0,0,0.0107042286545038,0.0214084573090076,0.0177468992769718,0.0220480989664793,0,1.773,0.831,-1.326,0.260102183000464,0.853
"Hungary",2007,310,1,0,0,1,0,23.2999992370605,46,0,10,10.0476217269897,4.01759195327759,3.75925922393799,16,1,1,0,1,1,0,0,0,0,0.0102142710238695,0.020428542047739,0.0205678008496761,0.025018198415637,0,1.773,0.854,-1.326,0.260102183000464,0.831
"Hungary",2008,310,1,0,0,1,0,23.2999992370605,46,0,10,10.0536441802979,0.604078769683838,3.72670817375183,17,1,1,0,1,1,0,0,0,0,0.00972431432455778,0.0194486286491156,0.0233887005597353,0.0279882997274399,0,1.773,0.854,-1.326,0.260102183000464,0.854
"Hungary",2009,310,1,0,0,1,0,23.2999992370605,46,0,10,10.064248085022,1.0660183429718,3.83950614929199,18,1,1,0,1,1,0,0,0,0,0.00923435669392347,0.0184687133878469,0.0262096002697945,0.0309583991765976,0,1.773,0.854,-1.326,0.260102183000464,0.854
"Hungary",2010,310,1,0,0,1,0,23.2999992370605,46,0,10,9.9979076385498,-6.41878414154053,3.82716059684753,19,1,1,0,0,1,0,0,0,0,0.00874439999461174,0.0174887999892235,0.0290304999798536,0.0339284986257553,0,1.592,0.805,-1.145,0.288125096764205,0.854
"Hungary",2011,310,1,0,0,1,0,23.2999992370605,46,0,10,10.0069160461426,0.904898047447205,3.88343548774719,20,1,1,0,0,1,0,0,0,0,0.00874439999461174,0.0174887999892235,0.0290304999798536,0.0339284986257553,0,1.592,0.783,-1.145,0.288125096764205,0.805
"Hungary",2012,310,1,0,0,1,0,23.2999992370605,46,0,10,10.0269937515259,2.02812457084656,4.07975482940674,21,1,1,0,0,1,0,0,0,0,0.00874439999461174,0.0174887999892235,0.0290304999798536,0.0339284986257553,0,1.592,0.779,-1.145,0.288125096764205,0.783
"Hungary",2013,310,1,0,0,1,0,23.2999992370605,46,0,10,10.0160036087036,-1.09304046630859,4.06748485565186,22,1,1,0,0,1,0,0,0,0,0.00874439999461174,0.0174887999892235,0.0290304999798536,0.0339284986257553,0,1.592,0.734,-1.145,0.288125096764205,0.779
"Hungary",2014,310,1,0,0,1,0,23.2999992370605,46,0,10,10.0397071838379,2.39873862266541,4.23926401138306,23,1,1,0,0,1,0,0,0,0,0.00874439999461174,0.0174887999892235,0.0290304999798536,0.0339284986257553,0,1.592,0.666,-1.145,0.288125096764205,0.734
"Hungary",2015,310,1,0,0,1,0,23.2999992370605,46,0,10,10.0820770263672,4.32798051834106,4.17073154449463,24,1,1,0,0,1,0,0,0,0,0.00874439999461174,0.0174887999892235,0.0290304999798536,0.0339284986257553,0,1.592,0.621,-1.145,0.288125096764205,0.666
"India",1996,750,0,1,1,60,11.3999996185303,2.40000009536743,17,0,9,7.62961769104004,5.5289945602417,2.46875,45,0.949999988079071,0.949999988079071,1,0,0,1,0,0,0,0.252722799777985,0.180389195680618,0.30143278837204,0.225930497050285,1,-0.226,0.744,0.673,0.569592816225422,NA
"India",1997,750,0,1,1,60,11.3999996185303,2.40000009536743,17,0,9,7.68341493606567,5.52706098556519,2.35625004768372,46,0.949999988079071,0.949999988079071,1,0,0,1,0,0,0,0.250462234020233,0.170075178146362,0.295011162757874,0.213540554046631,1,-0.226,0.749,0.673,0.569592816225422,0.744
"India",1998,750,0,1,1,60,11.3999996185303,2.40000009536743,17,0,9,7.70437288284302,2.11789560317993,2.33750009536743,47,0.949999988079071,0.949999988079071,1,0,0,1,0,0,0,0.248201668262482,0.159761160612106,0.28858956694603,0.201150596141815,1,-0.226,0.749,0.673,0.569592816225422,0.749
"India",1999,750,0,1,1,60,11.3999996185303,2.40000009536743,17,0,9,7.745924949646,4.24275732040405,2.49375009536743,48,0.949999988079071,0.949999988079071,1,0,0,1,0,0,0,0.24594110250473,0.14944714307785,0.282167941331863,0.188760638237,1,-0.226,0.743,0.673,0.569592816225422,0.749
"India",2000,750,0,1,1,60,11.3999996185303,2.40000009536743,17,0,9,7.81257772445679,6.89239883422852,2.71250009536743,49,0.949999988079071,0.949999988079071,0,1,0,1,0,0,0,0.243680536746979,0.139133125543594,0.275746315717697,0.176370695233345,1,-0.068,0.733,0.515,0.54513082520514,0.743
"India",2001,750,0,1,1,60,11.3999996185303,2.40000009536743,17,0,9,7.83254718780518,2.01702332496643,2.95624995231628,50,0.949999988079071,0.949999988079071,0,1,0,1,0,0,0,0.241419970989227,0.128819108009338,0.269324719905853,0.163980752229691,1,-0.068,0.733,0.515,0.54513082520514,0.733
"India",2002,750,0,1,1,60,11.3999996185303,2.40000009536743,17,0,9,7.86233758926392,3.0238618850708,3.16352200508118,51,0.949999988079071,0.949999988079071,0,1,0,1,0,0,0,0.239159405231476,0.118505097925663,0.262903094291687,0.151590794324875,1,-0.068,0.737,0.515,0.54513082520514,0.733
"India",2003,750,0,1,1,60,11.3999996185303,2.40000009536743,17,0,9,7.88274192810059,2.06140947341919,3.27500009536743,52,0.949999988079071,0.949999988079071,0,1,0,1,0,0,0,0.251182824373245,0.133790716528893,0.297033399343491,0.168092414736748,1,-0.068,0.737,0.515,0.54513082520514,0.737
"India",2004,750,0,1,1,60,11.3999996185303,2.40000009536743,17,0,9,7.94187068939209,6.0911750793457,3.30379748344421,53,0.949999988079071,0.949999988079071,0,1,0,1,0,0,0,0.263206243515015,0.149076342582703,0.331163704395294,0.184594035148621,1,-0.068,0.731,0.515,0.54513082520514,0.737
"India",2005,750,0,1,1,60,11.3999996185303,2.40000009536743,17,0,9,8.0019645690918,6.19358682632446,3.43396234512329,54,0.949999988079071,0.949999988079071,0,1,0,1,0,0,0,0.275229662656784,0.164361968636513,0.365293979644775,0.201095655560493,1,0.133,0.719,0.314,0.51401145688187,0.731
"India",2006,750,0,1,1,60,11.3999996185303,2.40000009536743,17,0,9,8.07497978210449,7.57468605041504,3.67499995231628,55,0.949999988079071,0.949999988079071,0,1,0,1,0,0,0,0.287253081798553,0.179647579789162,0.399424284696579,0.217597275972366,1,0.133,0.722,0.314,0.51401145688187,0.719
"India",2007,750,0,1,1,60,11.3999996185303,2.40000009536743,17,0,9,8.14817333221436,7.59390449523926,3.75925922393799,56,0.949999988079071,0.949999988079071,0,1,0,1,0,0,0,0.299276500940323,0.194933205842972,0.433554589748383,0.234098896384239,1,0.133,0.722,0.314,0.51401145688187,0.722
"India",2008,750,0,1,1,60,11.3999996185303,2.40000009536743,17,0,9,8.21572113037109,6.98810195922852,3.72670817375183,57,0.949999988079071,0.949999988079071,0,1,0,1,0,0,0,0.287847638130188,0.182920560240746,0.433554589748383,0.234098896384239,1,0.133,0.722,0.314,0.51401145688187,0.722
"India",2009,750,0,1,1,60,11.3999996185303,2.40000009536743,17,0,9,8.2392635345459,2.38219618797302,3.83950614929199,58,0.949999988079071,0.949999988079071,0,1,0,1,0,0,0,0.276418775320053,0.170907899737358,0.433554589748383,0.234098896384239,1,0.133,0.698,0.314,0.51401145688187,0.722
"India",2010,750,0,1,1,60,11.3999996185303,2.40000009536743,17,0,9,8.30646324157715,6.95093059539795,3.82716059684753,59,0.949999988079071,0.949999988079071,0,0,0,1,0,0,0,0.264989912509918,0.158895254135132,0.433554589748383,0.234098896384239,1,0.133,0.688,0.314,0.51401145688187,0.698
"India",2011,750,0,1,1,60,11.3999996185303,2.40000009536743,17,0,9,8.39039039611816,8.75497150421143,3.88343548774719,60,0.949999988079071,0.949999988079071,0,0,0,1,0,0,0,0.253561049699783,0.146882593631744,0.433554589748383,0.234098896384239,1,0.133,0.688,0.314,0.51401145688187,0.688
"India",2012,750,0,1,1,60,11.3999996185303,2.40000009536743,17,0,9,8.44137954711914,5.23114442825317,4.07975482940674,61,0.949999988079071,0.949999988079071,0,0,0,1,0,0,0,0.242132186889648,0.134869948029518,0.433554589748383,0.234098896384239,1,0.133,0.674,0.314,0.51401145688187,0.688
